br_id;brand;art;orgnl;orgnl_id;name;cross;quant;price
01-00006269;MSG;BW010;BMW;"32416756611 ; 32416758595 ; 32416777242";Насос ГУР новый BMW 1 E-81 06-,BMW 1 E-82 06-,BMW 1 E-87 04-,BMW 1 E-87 06-,BMW 3 E-46 98-05;"04.88.0307 ; 07B970 ; 715.520.210 ; JPR645 ; BBM76Z ; 7614955107 ; 2928001 ; 8192006R ; P0333 ; 7617955154 ; P0333A ; P0305 ; S5020009 ; S5020010 ; 03P0047 ; P1079HG ; P1079RB ; P1079";11;5 079,00
01-00006263;MSG;BW004;BMW;"32416760036 ; 32416750423 ; 32416760034";"Насос ГУР новый BMW 3 (E46) 98-05, 3 COMPACT (E46) 01-05: 3 TOURING (E46) 00-05;3 CABRIO (E46) 0";"04.88.0200 ; 07B419N ; 15-0027 ; 27657 ; 3146310015 ; 55.0621 ; 715.520.027 ; BBM64L ; V20-0383 ; 03P0071 ; 541013110 ; 5410131100 ; AS3225 ; RU36760036E46 ; P0304 ; S5020004";30;3 928,00
01-00006261;MSG;BW002;"BMW ; OPEL";"32411141419 ; 32411138124 ; 32411138126 ; 32411138127 ; 32411138129 ; 32411138132 ; 32411138841 ; 32411140420 ; 32411140458 ; 32411141037 ; 32411141039 ; 32411141040 ; 32411141042 ; 32411141043 ; 32411141048 ; 32411141051 ; 32411141052 ; 32411141054 ; 32411141055 ; 32411141198 ; 32411141201 ; 32411141202 ; 32411141204 ; 32411141205 ; 32411141207 ; 32411141239 ; 32411141243 ; 0948087 ; 32411126845 ; 32411127046 ; 32411128040 ; 32411129465 ; 32411130084 ; 32411130556 ; 32411132254 ; 32411132830 ; 32411132935 ; 32411132987 ; 32411133065 ; 32411133078 ; 32411133158 ; 32411133386 ; 32411133969 ; 32411133970 ; 32411134090 ; 32411134597 ; 32411136205 ; 32411136212 ; 32411136213 ; 32411136214 ; 32411137366 ; 32411137549 ; 32411137835 ; 90468138 ; 9156354 ; 93175574 ; 948051 ; 5948039 ; 32411141629 ; 32412245855 ; 32411141627 ; 1137835 ; 4755354 ; 32412226223 ; 32411141036 ; 32412294403 ; 32412128040 ; 32412226852 ; 32412226222 ; 1141039 ; 1141040 ; 32411138122 ; 32411141417 ; 32411141057 ; 32411137597 ; 32411136295 ; 0948051 ; 32411132842 ; 32411131239 ; 32411132998 ; 32411141058 ; 32411137550 ; 32412227196 ; 32411132934 ; R1700026 ; 32412227197 ; 32419057379 ; 32411134596 ; 90393114 ; 32411094089";Насос ГУР новый BMW 3 E-30 82-92, BMW 3 E-36 90-00, BMW 5 E-34 88-96, OPEL OMEGA B 94-03;"04.23.0122 ; 07B415 ; 15-0024 ; 27660 ; 3146310001 ; 3146310009 ; 7076043 ; 715.520.024 ; BBM57Z ; BBM59Z ; BBM71Z ; PPS018 ; 55.4192 ; DSP606 ; JPR164 ; QSRPA89 ; SP8606 ; 715520024 ; 03P0036 ; 7681955168 ; jpr208 ; 7681955144 ; 7681955142 ; 7681955185 ; 7681955261 ; 7681955228 ; 7681955197 ; 7681955231 ; 7681955110 ; 7681955158 ; 7681955252 ; 2909301 ; KS00000303 ; S5020005 ; S5055001 ; 55.0618 ; MGP-1304 ; MGP-1341 ; MGP-1364 ; MGP-1365 ; MGP-1371 ; MGP-2110 ; P1005HG ; 27666 ; 7681955165 ; 2908501";26;3 318,00
01-00006268;MSG;BW009;BMW;"32411095752 ; 32411095155 ; 32411095748 ; 32411095749 ; 32411095750 ; 32413450765 ; 32416756930 ; 32416754172 ; 32416756575 ; 32416762279 ; 32416750938 ; 32416757465 ; 32416761876 ; 32413450766 ; 32413405196 ; 32416783431 ; 3407100-D17 ; 32413413807 ; QVB000230 ; 3407110d01 ; 32416760956";Насос ГУР новый BMW 3 E-46 98-05, BMW 5 E-39 95-03, BMW 7 E-38 95-02, BMW X3 E-83  03-09, BMW X5;"27656 ; JPR546 ; P1080HG ; 03P0055 ; JPR716 ; 2912001 ; jpr703 ; 3146310014 ; 7691900513 ; 7692974519 ; 2928301 ; JPR711 ; 7692974533 ; 7692974517 ; 2911401 ; 04.13.0097 ; 7693974125 ; pi1007 ; JPR746 ; 302007 ; 302014 ; P0340 ; P0327 ; P0328 ; JPR439 ; S5020007 ; 55.0620 ; MGP-2022 ; 7692974541 ; 7691974518 ; KS00000650 ; JPR902";24;3 860,00
01-00006266;MSG;BW007;BMW;"32411091911 ; 32411092015 ; 32411141569 ; 32411141570 ; 32411096434 ; 32411140906 ; 32411096836 ; 32416752004";Насос ГУР новый BMW 5 (E39) 96-03,5 Touring (E39) 97-04,7 (E38) 94-01,X5 (E53) 00-;"04.23.0500 ; BBM52L ; BBM55L ; 541005210 ; 541004810 ; jpr212 ; 2106384 ; 541014010 ; 54126 ; 541013910 ; 541004510 ; 302029 ; 55.0678 ; P1093HG ; P1093 ; P1141HG ; P1141 ; JPR431";3;4 537,00
01-00006281;MSG;BW023;BMW;"32414035679 ; 32414038768 ; 32416769768 ; 32416777321 ; 32414039954 ; 32414042171 ; 32416769887 ; 4039954 ; 4042171 ; 32413428010 ; 32416779244 ; 32414035682 ; 32414036733 ; 32414038714 ; 6769887 ; 677732101 ; 677924402";Насос ГУР новый BMW 5 (E60) 05-10,BMW 1 (E81) 05-12,BMW 3 (E90) 05-11,BMW 3 купе (E92) 06-;"SP85236 ; 541024710 ; 04.52.0082 ; 15-0790 ; 715520790 ; DSP1500 ; QSRPA538 ; SP3805 ; SP85099 ; 541022310 ; 541024810 ; RU3249244B ; AS3221 ; P0312 ; P0309 ; LH2113834 ; 342801002 ; P1215HG ; P1215 ; 03P0156 ; P0309A ; 54397 ; PPS1076";30;4 808,00
01-00006286;MSG;BY001;BYD;"11.03.1200F3001 ; BYDF33407000";Насос ГУР новый BYD F3 05-10;BY001;5;4 470,00
01-00006354;MSG;CY005;CHERY;M11-3407010BF;Насос ГУР новый CHERY A5 06-09,FORA 06-09;CY005;4;3 623,00
01-00006352;MSG;CY003;CHERY;A11-3407020;Насос ГУР новый CHERY AMULET 03-08;"CY003 ; 7079955106";30;2 573,00
01-00006351;MSG;CY002;CHERY;B11-3407010;Насос ГУР новый CHERY EASTAR 05-;CY002;1;3 725,00
01-00006356;MSG;CY007;CHERY;S11-3407010BA;Насос ГУР новый CHERY QQ3 2003-2006;CY007;4;3 792,00
01-00006353;MSG;CY004;CHERY;T11-3407010;Насос ГУР новый CHERY TIGGO 05-08,TIGGO 10-;"CY004 ; 7079955114";30;3 251,00
01-00006358;MSG;DA002;"CHEVROLET ; DAEWOO";"96550113 ; 96451976 ; 96834908 ; 96834910 ; 50049039 ; 96454249 ; 96834919 ; 96834911 ; 96892968 ; 95216833 ; 96834906 ; 96892962 ; 96409001 ; 96834907";Насос ГУР новый CHEVROLET AVEO 03-08, CHEVROLET LACETTI 03-,DAEWOO NUBIRA 97-07;"SP85169 ; P1009HG ; 3040-7820 ; 308007M ; 308008 ; RD.3296550113";30;3 251,00
01-00006337;MSG;CR002;CHEVROLET;05491881;Насос ГУР новый CHEVROLET AVEO 07-;CR002;30;3 352,00
01-00006336;MSG;CR001;"CHEVROLET ; OPEL";"96626760 ; 96626761 ; 25980806 ; 4814340 ; 4817324 ; 25980805 ; 4807074 ; 96626762 ; 4803416 ; 96960991 ; 96626763 ; 4803418 ; 540297 ; 95216830 ; 96892964 ; 95977412 ; 96451970 ; 96626562";Насос ГУР новый CHEVROLET CAPTIVA 06-;"sp85378 ; RU68162 ; AS3234 ; P1009HG ; P1009 ; 05P0055";30;3 657,00
01-00006338;MSG;CR003;"CHEVROLET ; OPEL";"96837813 ; 0948228 ; 0948105 ; 13260970 ; 0948120 ; 13260972 ; 13258067";Насос ГУР новый CHEVROLET CRUZE 09-,OPEL INSIGNIA 08-,OPEL ASTRA J 09-;"54598 ; SP3985 ; 15-1045 ; 715521045 ; DSP1649 ; QSRPA990 ; SP85229 ; RU72321 ; AS3233 ; RU37896 ; P1008HG";30;4 266,00
01-00006341;MSG;CR006;CHEVROLET;"96837814 ; 96985600 ; 96837812";Насос ГУР новый CHEVROLET CRUZE 09-,ORLANDO 11-;"54599 ; SP3986 ; DSP2345";30;4 605,00
01-00006339;MSG;CR004;"CHEVROLET ; DAEWOO";"96834909 ; 96451461 ; 96451988 ; 95977414 ; 96451991 ; 96451419 ; 96892966 ; 95216832 ; 96550071 ; 540415 ; 95977416 ; 96834912 ; 96452809 ; 96450003 ; 96451465 ; 96452858 ; 96450001";"Насос ГУР новый CHEVROLET LACETTI 05-,NUBIRA седан 05-;DAEWOO LACETTI Наклонная за 04-,NUBIRA Wa";"CR004 ; 04.05.0104-1 ; 15-0666 ; 715520666 ; DSP1852 ; SP85169 ; P1330HG ; P1330";30;3 352,00
01-00006364;MSG;DA008;"CHEVROLET ; DAEWOO";"95216831 ; 95977413 ; 96451409";"Насос ГУР новый CHEVROLET LACETTI 2004-; DAEWOO LACETTI 2004-";"07B984 ; SP81199 ; CSP77108GS";30;3 792,00
01-00006344;MSG;CR009;"CHEVROLET ; DAEWOO";"96834917 ; 96378188 ; 96487132 ; 95977417 ; 95215399";"Насос ГУР новый CHEVROLET REZZO 05-;DAEWOO REZZO 00-";"04.05.0103-1 ; 15-0630 ; 715520630 ; DSP2321 ; JPR802 ; SP3848 ; SP81214";3;3 725,00
01-00006708;MSG;PE021;"CITROEN ; PEUGEOT";"4007.3C ; 4007.JG ; 9631411580 ; 9631914180 ; 9632252880 ; 9636426280 ; 4007.3E ; 4007.4E ; 4007.AS ; 4007.KX ; 4007.KZ ; 4007.LF ; 4007.LG ; 4007.LJ ; 4007.V5 ; 4007.WN ; 4007.XE ; 4007.Y3 ; 4007.Z6 ; 40077E ; 4007AR ; 4007EE ; 4007HZ ; 4007JL ; 4007LA ; 4007LC ; 4007Z4 ; 9636271680 ; 9636320680 ; 9636868880 ; 9639650880 ; 9641267380 ; 9644878280 ; 9659782980 ; 9659784880 ; 9662128380 ; 9686525080 ; 9800248380 ; 4007WQ ; 4007jj ; 4007LS ; 9636425980 ; 26079836 ; 9661807080 ; 4007jk ; 26096948QW ; 9662127780 ; 9686525380 ; 9662127480 ; 4007VX ; 26080328 ; 4007.4C ; 4007JN ; 9686525180 ; 4007LH ; 4007CQ ; 4007JW";Насос ГУР новый CITROEN Berlingo 1998-2002,CITROEN Berlingo 2002-2006, CITROEN Xsara 1999-2004,P;"04.05.0408 ; 07B494DC ; 07B495DC ; 15-0198 ; 53927 ; 715.520.198 ; BPG88S ; BPG89S ; BPG93S ; SP3427 ; 04.07.0284 ; 15-0202 ; 27309 ; 7070046 ; 715520202 ; BPG81S ; HP526 ; JPR377 ; JPR461 ; JPR471 ; JPR486 ; JPR773 ; JPR839 ; V22-0321 ; JPR838 ; 8001710 ; 305019 ; P0603 ; 30400515 ; S5057002 ; MGP-1220 ; MGP-1221 ; MGP-2111 ; 55.0377 ; P1171HG ; P1171";30;3 860,00
01-00006306;MSG;CI008;"CITROEN ; FIAT ; PEUGEOT";"9636086680 ; 4007.6A ; 4007.7A ; 40077A ; 40076A ; 5277FO ; 4007CX ; 4007AC ; 4007.AV ; 9636086580 ; 9645653580 ; 4007ck ; 1440121180 ; 4007GX ; 9685555680 ; 9040906580 ; 4007TQ ; 9656405380 ; 4007EA ; 4007.RZ ; 9688355380 ; 9640830580 ; 9645015180 ; 9640906480";"Насос ГУР новый CITROEN C5 01-04,C5 04-,C5 Break 01-04,C5 Break 04-;FIAT SCUDO 07-,SCUDO фургон";"04.16.0010 ; 07B439B ; 55.1753 ; BCT53Z ; BCT54Z ; JPR782 ; 7613955519 ; 7617955556 ; 7617955501 ; 7613955516 ; QSRPA612 ; SP81265 ; DSP1628 ; JPR380 ; 7613955514 ; KS00000141 ; 8001754 ; 55.0810 ; 7617.955.559 ; P1222HG ; P1222 ; 07P0027 ; P1244HG ; P1244 ; S5023012";30;3 657,00
01-00020177;MSG;FI023;"CITROEN ; FIAT ; PEUGEOT";"7766567 ; 1451315080 ; 1461315080 ; 4007.C9";"Насос ГУР новый CITROEN JUMPER  (230P) 94-02;FIAT DUCATO  (230) 94-01;PEUGE BOXER  (230P) 94-01";"32-75519 ; 53734 ; SP3234 ; 2922301 ; SP8332 ; QSRPA340 ; 27348";1;3 860,00
01-00006691;MSG;PE004;"CITROEN ; FIAT ; PEUGEOT";"4007.CJ ; 1477396080 ; 4007P6 ; 4007CJ ; 9645464980 ; 4007cf";"Насос ГУР новый CITROEN JUMPER 94-02;FIAT DUCATO94-02,PEUGE BOXER 94-02";"04.11.0215-1 ; 54189 ; BFT76Z ; SP3592 ; 04.16.0020 ; 27346 ; 54296 ; 55.1538 ; 8001538 ; JPR454 ; SP3714 ; 07P0044 ; jpr453 ; JPR473 ; 305005 ; S5023015 ; P1076HG ; P1076 ; 51P0039 ; 30403805 ; QSRPA367 ; SP8333 ; 863154 ; 10SKV077 ; PPS072";2;3 792,00
01-00006383;MSG;FI009;"CITROEN ; FIAT ; PEUGEOT";"9626552081 ; 9615918288 ; 9633878481 ; 4007N4 ; 4007CW ; 4007.W5 ; 4007.S0 ; 4007.X9 ; 4007.A5 ; 40071a ; 4007.N6 ; 4007.A6 ; 9624659187 ; 9614287780 ; 4007L8 ; 7760200 ; 9624659580 ; 9624658581";Насос ГУР новый CITROEN Jumpy 1995-2007,FIAT Scudo 1995-2004,PEUGEOT 406 1995-2004,PEUGEOT 806 1;"04.13.0040-3 ; 8001537 ; 53797 ; 53854 ; QSRPA365 ; SP3297 ; SP3354 ; JPR336 ; JRP382 ; jpr230 ; 7691955196 ; 55.0331 ; JPR457 ; jpr455 ; 04.07.0380 ; 7692955117 ; 863159 ; 305008HQ ; RU4007S0P ; AS3320 ; 30403810 ; S5057003 ; 55.0476 ; JPR229 ; 27324";5;3 725,00
01-00006389;MSG;FI017;"CITROEN ; FIAT ; PEUGEOT";"40079E ; 9640830987 ; 4007.5A ; 9633817580 ; 9624660480 ; 9632876780 ; 4007ep";Насос ГУР новый CITROEN Jumpy 95-07,FIAT Scudo 95-04, PEUGEOT 406 95-04, PEUGEOT 806 94-02;"04.13.0040-2 ; 8001536 ; 04.13.0042-8 ; JPR458 ; 7692955188 ; S5023017 ; KS00000606 ; KS01000576 ; RD3211JPR335 ; 3040-3809 ; RD.3211JPR336 ; JPR287";21;3 725,00
01-00006361;MSG;DA005;DAEWOO;"96296488 ; 96230842 ; 90411213 ; 95212851 ; 96349077 ; 96298852 ; 0948036 ; 96255516";Насос ГУР новый DAEWOO LANOS 1997-, NEXIA 1995-1997;"04.05.0710 ; JPR127 ; 05P0100 ; P1010HG ; JPR126 ; 0948036 ; PI0205 ; 30402815 ; S5030001 ; S5029001 ; 55.1205 ; 50049038 ; 55.9266";30;3 521,00
01-00006379;MSG;FI005;"FIAT ; LANCIA";"55186441 ; 55189598 ; 71788919 ; 46764513 ; 51894444 ; 51706568 ; 71724250 ; 26083289 ; 71724188";"Насос ГУР новый FIAT BRAVA (182) 00-01,BRAVO I (182) 00-01,DOBLO (119) 01-;LANCIA Y (840A) 97-03";"04.07.0392 ; P1319HG ; P1319 ; JPR375";30;3 454,00
01-00006376;MSG;FI002;"CITROEN ; FIAT ; PEUGEOT ; IVECO";"46438817 ; 46460675 ; 7301497 ; 4007.Y8 ; 99447054 ; 500327378";"Насос ГУР новый FIAT DUCATO 1994-2002; CITROEN JUMPER 2000-; PEUGEOT BOXER 2000-;IVECO 1996-2006";"27036 ; 3345100309 ; 53577 ; DSP091 ; JPR179 ; QSRPA843 ; SP3077 ; 7684955124 ; 7683955126 ; 7883955114 ; 55.0088 ; 7603955114 ; 04.85.0110 ; 7684955131 ; P1511 ; 7683955114 ; S5023018 ; 713211 ; MGP-1556 ; MGP-1618 ; 55.0091 ; P1090RB ; P1090HG ; P1090 ; 12P00082 ; 12P0008 ; 50043675 ; JPR481";12;4 470,00
01-00006384;MSG;FI011;"CITROEN ; FIAT ; FORD ; PEUGEOT";"9661768080 ; 1534806 ; 1370733 ; 4007KK ; 6C113A671AB ; 6C113A674AB ; 6C113A674AA ; 1805241 ; 1495689 ; 1853489";Насос ГУР новый FIAT Ducato 2006-,FORD Transit 2006-,CITRO JUMPER 2006-;"04.94.0190 ; 27648 ; 55.1759 ; 715520432 ; DSP1596 ; JPR759 ; QSRPA657 ; SP85117 ; 3040-0992 ; P1019HG ; 309004 ; RU4007KK ; AS3245 ; P0713 ; S5032028 ; MGP-2120 ; 10P0100 ; HP13011C ; 207025";30;5 485,00
01-00006433;MSG;FO044;"FORD ; VOLVO";"1329297 ; 1362652 ; 1484948 ; 30714048 ; 31201069 ; 36000759 ; 4M513A696AC ; 4M513A696AD ; 8603593 ; R451J3A696AE ; 1470514 ; 4M51-3A696-AC ; 4M51-3A696-AD ; 1306888 ; 4M513A696AE ; 4M51-3A696-AB";Насос ГУР новый FORD C-MAX 07-,FOCUS C-MAX 03-07,FOCUS II (DA_) 04-,VOLVO C30 06-,VOLVO S40 II 0;"07B911 ; 851516638 ; 851516639 ; 54334 ; 55.3501 ; 8001532 ; QSRPA468 ; SP3771 ; 04.88.0255-1 ; 27647 ; 7076055 ; 715520365 ; BFR54Z ; HP1648 ; V25-0647 ; 10P0044 ; 7613955148 ; jpr580 ; KS00000094 ; KS01000064 ; 55.1532 ; P1015HG ; P1015 ; KS01000067 ; S5032027 ; PSP2300";30;5 553,00
01-00006405;MSG;FO014;FORD;"1648088 ; 91VB3A674AA ; 92AB3A674AB ; 95AB3A674AB ; 6778262 ; 91AB-3A674-BA ; 95AB-3A674-BA ; 6482567 ; 91AB-3A674-AA ; 91VB-3A674-AA ; 95AB-3A674-AB ; 6483567 ; 7363543 ; 6787424";Насос ГУР новый FORD ESCORT '91 Express (AVL) 90-94,ESCORT IV (GAF, AWF, ABFT) 88-90,ESCORT V (G;"04.05.0340 ; 07B443 ; 53536 ; BFR50S ; SP3036 ; V25-0646 ; SP3153 ; 10P0049 ; 10P0153 ; jpr124 ; S5032001 ; S5032003 ; PI0136 ; 55.8262 ; 55.0134 ; 55.0123 ; P1016HG ; P1016 ; P1016RB ; jpr121 ; PPS045 ; 7146310002";4;3 386,00
01-00006395;MSG;FO002;FORD;"F4RC3A674GA ; F4RC3A674GD ; F5RC3A674DC ; F5RC3A674FA ; F5RC3A674HA ; F7RC3A674DA ; YC1C3A674GA ; 4079647 ; 3749551 ; 1377717 ; 1439889 ; 4048703 ; 4079157 ; 4509602 ; 7120005 ; F5RC3A674CB ; HBDBB9HB1712 ; F7RC3A674FA ; 4079155 ; 7120272 ; 7120004 ; 9HB0200 ; F4RC-3A674-GA ; F4RC3A674EC ; HBDBF4AB2400 ; 1415741 ; 4335044 ; F8AZ3A674AA ; 7140218 ; 1358482 ; 6789028 ; 4032468 ; V92VB3A674AC ; 4048704";Насос ГУР новый FORD ESCORT 1995-2000, FIESTA 1989-1995, TRANSIT 1994-2000;"04.05.1040 ; 07B483 ; BFR50D ; BFR59D ; 04.05.1051 ; 15-0230 ; 27645 ; 715.520.230 ; 04.05.1050 ; 07B463 ; 15-0038 ; 27610 ; 715520038 ; BFR40D ; BFR55D ; SP3034 ; JPR308 ; P1013HG ; BSG30355001 ; 53584 ; 541021030 ; JPR338 ; DSP139 ; 307001 ; P0709 ; S5032005 ; S5032010 ; 541021830 ; S5032019 ; S5032021 ; S5032022 ; S5032008 ; S5032007 ; MGP-1642 ; MGP-2015 ; MGP-2118 ; 55.0272 ; 55.0178 ; 55.0172 ; 55.0170 ; 10P0014 ; 2853601 ; 1545100200 ; JPR672";3;3 386,00
01-00008730;MSG;FO013;FORD;"1357998 ; 3751949 ; 4032437 ; 4176204 ; F6RC-3A674-EA ; HBDEY2AB1503 ; XS6C3A674DA ; XS6C3A674DAAM";Насос ГУР новый FORD ESCORT VII 95-98,FIESTA IV 95-00,FIESTA фургон 91-96,FIESTA фургон 96-,FIES;"04.05.1093-1 ; 15-0138 ; 715520138 ; JPR204 ; S5032012 ; 10P0015 ; P1083HG ; P1083";4;4 063,00
01-00006398;MSG;FO005;FORD;"4147206 ; 7140217 ; 4032433 ; F4RC3A674AD";Насос ГУР новый FORD FIESTA III 1992-1995;"07B453 ; 32-76514 ; 53627 ; 55.0217 ; DSP140 ; JPR296 ; QSRPA766 ; SP3127 ; SP8140 ; 10P0087 ; RUF4RC4ADF ; AS3262 ; P1018HG";1;3 125,00
01-00006401;MSG;FO008;FORD;"1145276 ; 2S413A696AA ; 1457620 ; 1467620 ; 2S413A696AB ; 2S413A696AC ; 1381879 ; 1381881 ; 1383835 ; 1383836 ; 2S412A696AA";Насос ГУР новый FORD FOCUS 1998-2004;"04.88.0250 ; 2853401 ; 54353 ; 851516637 ; JPR756 ; SP3648 ; PI1143 ; 7613955117 ; P0702A ; P1245HG ; P1245";30;4 944,00
01-00006435;MSG;FO046;FORD;"1377176 ; 1387623 ; 1432495 ; 1674663 ; 6G913A696CA ; 6G913A696BD ; 1459629 ; 1674662";Насос ГУР новый FORD Focus S-MAX 2006-,FORD Galaxy 2006-,FORD Mondeo IV 2007-, VOLVO XC 70 2007-;"04.88.0254-1 ; 851516644 ; P1237HG ; P1237";30;6 975,00
01-00082699;MSG;FO050;"FORD ; VOLVO";"1463840 ; 1466145 ; 1674663 ; 1694977 ; 1779517 ; 6G91-3A696-CC ; 6G91-3A696-CD ; 6G91-3A696-CE";"Насос ГУР новый FORD GALAXY 06-,MONDEO IV 07-,S-MAX 06-;VOLVO S80 II (AS) 08-,V70 III (BW) 07-";"SP85197 ; 10SKV038 ; CSP72117AS ; PI1238 ; 55.0186 ; 55.1298 ; 55.6119 ; 27658";30;6 666,00
01-00006874;MSG;VW005;"FORD ; SEAT ; VW";"6K0422154X ; 6K0422154 ; 7M0145157SX ; 037145157H ; 037145157C ; 037145157D ; 037145157G ; 028145157D ; 028145157 ; 028145157B ; 1H0422155B ; 357422155C ; 028145157DX ; 7M0145157LX ; 1045759 ; 95VW3A674DD ; 1030327 ; 1045758 ; 7M0145157L ; 7M0145157Q ; 95VW3A674AD ; 95VW3A674AE ; 028145157C ; 028145157CX ; 037145157DX ; 037145157B ; 037145157f ; 1H0422155A ; 7M0145157E ; 7M0145157SV ; 7M0422155B ; 95VW3A674DA";"Насос ГУР новый FORD GALAXY 95-06;SEAT ALHAMBRA 96-10;VW CADDY II 96-00;SEAT CORDOBA 93-99";"04.05.0112 ; 07B567 ; 1146310008 ; 15-0052 ; 53555 ; 7146310008 ; BVW56S ; SP3055 ; V10-7091 ; 04.05.0353 ; 04.11.0238 ; 1146310029 ; 27826 ; 2847601 ; 53583 ; 851510603 ; JPR149 ; JPR259 ; SP3083 ; 04.11.0105 ; 2864201 ; 851510604 ; JPR147 ; 1145100509 ; 2856601 ; 851529604 ; JPR109 ; QSRPA17 ; P1036HG ; 1145100500 ; PI0117 ; 3040-7809 ; 301045 ; 301002 ; P0225 ; S5032013 ; RD.3211JPR109 ; S5067001 ; S5095009 ; 50045157 ; RD.3211JPR313 ; MGP-1022 ; MGP-2085 ; MGP-2133 ; 7691955269 ; KS00000545";30;2 756,00
01-00006402;MSG;FO009;FORD;"1351499 ; 1439617 ; 2T14-3A696-AG ; U2L065003 ; 5125207 ; 1434973 ; 1332452 ; 1355036 ; 4370976 ; 4370975 ; 2T14-3A696-AJ ; 2T143A696AK ; 1332451 ; 2T143A696AE ; 2T143A696AH";Насос ГУР новый FORD TOURNEO CONNECT 2002-,TRANSIT CONNECT 2002-;"04.75.1510-1 ; JPR399 ; QSRPA140 ; SP81304 ; 307029M ; P1247HG ; P1247 ; 55.1162 ; 207026";30;5 282,00
01-00006409;MSG;FO020;FORD USA;"F6DZ3A674DDRM ; YF1Z3A674DBRM ; f19z3a674abrm ; E79Z3A674ABRM ; 3672764";Насос ГУР новый FORD USA TAURUS 96-03;"FO020 ; 207271";2;7 205,00
01-00006408;MSG;FO018;FORD;"4386951 ; 1473440 ; 4042028 ; 4047464 ; 4059383 ; 4123761 ; 4376991 ; 4511901 ; 4691863 ; YC1C3A674AB ; 1569693 ; 6C113A696AJ ; 1358024 ; 4796969 ; 4797515 ; 1C1C3A696AA ; 1C1C3A696AB ; 1C1C3A696AC ; 1C1C3A696AE ; 6C113A696AG ; 1406346 ; 6C113A696BK ; 6C113A696AD ; 1721917";Насос ГУР новый FORDTransit 2000-2006 Шкив 7РК;"04.05.1140-6 ; 07B907-1 ; 7146310016 ; 15-0274 ; 55.0852 ; 715520274 ; DSP192 ; JPR359 ; QSRPA466 ; SP8192 ; 851516633 ; DSP1427 ; JPR758 ; P1012HG ; 30-355-002 ; P0717Y ; S5032026 ; MGP-2100 ; 10P0005 ; 30406818 ; PSP2305";22;4 063,00
01-00006436;MSG;GL001;GEELY;"1064001040 ; 1064000132 ; 1014015669 ; 1064001955 ; 1014012263";Насос ГУР новый GEELY Emgrand 2011-.GEELY FC 2005-;GL001;30;3 251,00
01-00028390;MSG;GL003;GEELY;"1014001307 ; 1016003906-01";Насос ГУР новый GEELY MK 2008-;GL003;30;2 777,00
01-00006438;MSG;GW001;GREAT WALL;3407200-K00;Насос ГУР новый GREAT WALL Hover 2005- SCA;GW001;30;4 402,00
01-00006443;MSG;HO005;HONDA;"56110-RBB-E02 ; 56110-RBA-E01 ; 56110-RBB-E01 ; 56110-RBA-E02 ; 56110-PNB-A01 ; 56110-RAA-A01 ; 06561-RTA-505RM ; 56110-RAA-A02 ; 56110PNBA02 ; 56110-RAA-A04 ; 56110pbbe02 ; 56110-PND-A01";Насос ГУР новый HONDA Accord 2003-2007;"HO005 ; 715521129 ; P0802";30;5 084,00
01-00006446;MSG;HO008;HONDA;"56110-P2A-023 ; 56110-P3F-003 ; 56110-P3F-013 ; 56110-P2T-G02 ; 56110-P2T-013 ; 56110-P2A-963 ; 56110-P2A-003 ; 56110-PEL-G01 ; 56110-P2A-013 ; 56110P2A962 ; 56110-P2A-961 ; 56110PEL003 ; 56110-P3G-023 ; 56110-P1J-G00";Насос ГУР новый HONDA CR-V 1995-2002,HONDA Civic 1998-2003,HONDA HR-V 1999-2006;"SP8572 ; P0803 ; S5061002";21;5 418,00
01-00006439;MSG;HO001;HONDA;"56110-PNB-G01 ; 56110-PNB-G02 ; 56110-PNB-307 ; 56110-PNB-G04 ; 56110-PNB-G05 ; 56110RTA003 ; 56110-PNB-003 ; 56110-PNC-013 ; 56110pnba04 ; 56110-RTA-013 ; 56110-RJJ-G01 ; 56110-RAA-A03 ; 56110PNB003 ; 56110-PNB-013 ; 56110-PZD-A01";Насос ГУР новый HONDA CR-V 2002-2006;"SP85210 ; HO005 ; 311004 ; RU5RAAA03H ; AS3278 ; P1024HG ; P1024";30;5 079,00
01-00006522;MSG;KI006;"KIA ; HYUNDAI";"57100-4L000 ; 57100-4l001";"Насос ГУР новый HYUNDAI ACCENT IV седан (RB) 10-,SOLARIS IV седан (RB) 10-;KIA CERATO (LD) 04-,C";"SP85317 ; P1271HG";17;5 079,00
01-00006480;MSG;HY027;HYUNDAI;57100-3J010;Насос ГУР новый HYUNDAI ix55  08-,VERACRUZ 07-;"HY027 ; EX571003J010";7;6 637,00
01-00006466;MSG;HY011;"HYUNDAI ; KIA";57100-2E100;"Насос ГУР новый HYUNDAI TUCSON (JM) 04-10;KIA SPORTAGE (JE_) 04-";"07B1037 ; SP81565 ; 15-1311 ; SP8939 ; P1099HG";10;3 928,00
01-00006518;MSG;KI002;"HYUNDAI ; KIA";"57100-2E000 ; 571002f151 ; 57100-2F150 ; 57100-2F151 ; 57100-25000 ; 57100-22000";"Насос ГУР новый HYUNDAI TUCSON 04-10;KIA CERATO 04-,SPORTAGE 04-";"04.76.0608-1 ; SP85084 ; SP85318";30;3 792,00
